Simulation Run,Loss Event Frequency,Annualized Risk ($),Secondary Response ($),Fines and Judgements ($),Reputation ($),Primary Response ($)
4327,1.055237727,60898.55262,242.2010616,287.8228012,343.7683616,34376.83616
4328,0.270411321,10042.13602,467.5753214,355.669631,903.3802254,90338.02254
4329,1.497419618,56728.85323,478.6784983,186.4838649,635.7213693,63572.13693
4330,0.51857161,19634.16691,432.5947773,372.4306817,790.0217236,79002.17236
4331,0.974246198,51851.95056,162.3198408,74.71250212,339.2605017,33926.05017
4332,1.118172825,63167.79343,152.3438422,165.5397365,185.1790944,18517.90944
4333,0.85005429,46440.12881,147.5050057,178.5447162,133.1404437,13314.04437
4334,0.415071588,21810.05468,258.4972268,164.02985,503.7354107,50373.54107
4335,0.903752039,53100.26345,288.5819421,199.4513378,613.5361054,61353.61054
4336,0.542588654,24710.17577,178.3944827,327.8440715,263.0649314,26306.49314
4337,1.87116704,65638.86366,144.2522703,268.8482798,186.7572384,18675.72384
4338,1.49079968,73450.7504,402.1596428,476.7837347,796.6005549,79660.05549
4339,1.519590044,94852.13689,317.2968799,157.4866187,499.5951866,49959.51866
4340,0.604408923,26514.06199,346.9745202,219.6109824,668.2513051,66825.13051
4341,0.849679202,37131.3955,324.0471861,319.1303452,390.4523417,39045.23417
4342,0.742368802,43178.34439,253.5214176,258.7789331,405.0533869,40505.33869
4343,1.00006936,39330.09045,165.8102084,160.7995481,331.4958907,33149.58907
4344,1.349591702,40707.2516,140.15917,119.0032284,203.8021567,20380.21567
4345,0.952410872,27495.81575,316.6077428,337.9897782,609.3039253,60930.39253
4346,0.700007893,18343.35519,478.7570392,145.901003,980.7755029,98077.55029
4347,0.641414436,24173.93324,465.5539015,292.2256716,776.987716,77698.7716
4348,0.838673627,24085.98387,356.8367063,140.1761441,403.0735006,40307.35006
4349,0.763658887,21634.07208,176.6983632,207.1513241,314.6388219,31463.88219
4350,0.59163957,23792.9896,282.2459949,101.5381346,525.1859457,52518.59457
4351,0.599403491,20582.33338,141.6384384,238.2645927,223.2555387,22325.55387
4352,0.919453019,30937.47809,301.0671947,147.8933067,421.8312371,42183.12371
4353,1.548517672,39995.75176,165.5503301,249.4401718,279.8880247,27988.80247
4354,0.858225927,23514.2583,206.7367585,216.332541,409.6174664,40961.74664
4355,1.251956559,43802.83719,466.5609246,138.6227098,967.3014761,96730.14761
4356,1.094457528,53792.14801,158.8747712,83.52613481,312.6091612,31260.91612
4357,1.424886676,42088.19687,296.5703686,387.9281251,535.5531592,53555.31592
4358,0.476597488,14992.32492,405.5897085,281.9126473,609.706767,60970.6767
4359,1.700069067,68347.86621,270.9906536,389.7056309,445.2368447,44523.68447
4360,0.474496701,16114.8824,88.56406381,89.22564257,145.0785711,14507.85711
4361,0.676786475,33800.32535,267.6126995,216.175472,482.2322282,48223.22282
4362,0.749755822,19131.39729,237.9537172,218.7003788,323.7176777,32371.76777
4363,0.653759741,34195.19945,408.398128,415.2831477,678.3030558,67830.30558
4364,1.10848268,54154.6247,306.2425165,138.4040135,490.657191,49065.7191
4365,0.736239512,28053.663,357.6609089,387.3017373,666.802022,66680.2022
4366,1.284655319,43188.93318,229.7406209,118.0095288,546.2661123,54626.61123
4367,0.351559461,14502.41483,379.4611801,267.5053012,635.8077559,63580.77559
4368,1.051924568,41176.79608,312.971016,293.5946254,601.7937933,60179.37933
4369,0.896438171,37772.05306,331.5525809,349.0615558,693.0128693,69301.28693
4370,1.543818494,67671.51671,454.5555547,343.4982186,1089.065207,108906.5207
4371,0.735550128,37583.56361,158.5650103,172.505125,239.9692522,23996.92522
4372,1.550541487,89952.57457,189.1923978,170.5163086,360.8263986,36082.63986
4373,1.039779134,52532.61554,415.8035898,368.5677239,427.6554448,42765.54448
4374,0.835184865,46742.16155,331.1837713,417.469733,632.318818,63231.8818
4375,0.619889295,33806.52576,255.3117105,232.0188688,508.1035991,50810.35991
4376,0.670346647,21648.33036,483.6536903,382.1636806,995.9215278,99592.15278
4377,1.631629798,78364.60519,357.8249054,157.3865226,604.0791984,60407.91984
4378,0.794026012,31208.45765,503.6275678,513.6095015,806.6900278,80669.00278
4379,1.519628109,49677.42547,432.8292179,219.0230194,450.9423658,45094.23658
4380,1.115171814,72809.20504,276.2990908,191.9834723,359.4554685,35945.54685
4381,0.728970819,22023.62474,136.342588,256.2817987,150.9929353,15099.29353
4382,1.052243969,25852.76776,488.7820806,511.6643749,1057.215574,105721.5574
4383,1.149639715,54146.58131,57.84857082,146.3106391,76.03666824,7603.666824
4384,0.719979015,11600.4661,220.1276173,144.6863313,475.3425988,47534.25988
4385,0.836300512,53145.34948,305.0194621,319.1046236,471.8865225,47188.65225
4386,0.748614184,42451.35929,224.6306743,189.2095004,386.3071987,38630.71987
4387,1.491772399,53859.14493,109.5359752,277.605421,153.5905655,15359.05655
4388,0.992121094,50116.55212,361.8954606,415.3347971,685.0237518,68502.37518
4389,0.616585704,17557.03475,174.561717,179.1317716,305.3403538,30534.03538
4390,1.085793338,29637.75849,362.5044302,378.3411118,613.7385259,61373.85259
4391,1.248082914,25000.27252,270.9468088,146.6403612,445.3666447,44536.66447
4392,1.017048324,49793.244,484.8781229,261.5419308,781.8553118,78185.53118
4393,1.096112913,44485.10663,234.8850939,388.3602294,351.2046486,35120.46486
4394,0.972406385,35840.29876,364.8638675,180.6941884,477.8187409,47781.87409
4395,1.050332901,35312.06191,584.5178982,417.6081525,668.7926875,66879.26875
4396,0.648657332,32416.66108,303.8879604,411.6436788,362.2973225,36229.73225
4397,0.642594747,33744.63607,240.1179989,269.8178028,455.0354976,45503.54976
4398,0.856557945,46197.76063,220.7993105,296.8265662,412.458374,41245.8374
4399,0.966104645,31594.21196,178.8749815,129.8222994,314.4990611,31449.90611
4400,0.614955883,24525.0587,194.5725342,200.9961949,335.2889027,33528.89027
4401,0.486098871,16814.95864,243.8181987,410.2235196,461.0662882,46106.62882
4402,0.957748429,37108.47095,239.9710459,138.4726171,442.2731722,44227.31722
4403,0.77863634,26550.79432,332.0672093,290.8618296,629.6427498,62964.27498
4404,1.042397026,47632.83133,196.0435216,124.9561043,259.7187137,25971.87137
4405,0.711147175,29638.46029,395.712864,351.5457465,693.2613181,69326.13181
4406,0.644509185,33994.6501,318.5282362,287.3303826,483.9238239,48392.38239
4407,0.425142639,17261.31531,352.1300801,291.6946216,438.9025781,43890.25781
4408,1.252857999,69470.7447,276.6923612,159.5099298,381.2973653,38129.73653
4409,1.305571239,62408.68798,235.4075354,262.2341579,292.9814176,29298.14176
4410,0.738617437,27290.71384,219.1803234,174.2677429,396.3652404,39636.52404
4411,1.336924918,58539.54694,241.7275587,169.6414375,392.1021095,39210.21095
4412,0.855543037,25876.54514,333.5830308,512.7609567,623.9280769,62392.80769
4413,0.823565944,28586.24972,236.7439466,247.5874574,233.4134142,23341.34142
4414,1.299712916,44286.56022,438.3679314,397.6382577,786.839725,78683.9725
4415,0.782422063,31737.01526,307.0913225,129.2109244,422.3198866,42231.98866
4416,0.864862817,33902.98811,274.1816696,124.2372786,375.7341494,37573.41494
4417,0.763941589,48457.05221,230.1195218,393.6719717,416.5617777,41656.17777
4418,1.245777474,53637.45604,337.1285403,167.1040969,436.2023456,43620.23456
4419,1.66072636,52955.57226,390.0077808,475.7603185,624.7049511,62470.49511
4420,0.804455357,17989.78055,245.6862782,122.3388811,434.3640365,43436.40365
4421,0.625117164,24821.29297,449.3656837,166.7315846,746.2708195,74627.08195
4422,1.13785051,82951.74806,197.9630637,120.504186,388.4996082,38849.96082
4423,0.754638248,18480.61666,186.4059974,209.90777,303.5117539,30351.17539
4424,0.660727622,33117.99641,248.6946159,255.9288963,407.0593336,40705.93336
4425,1.200363422,71033.52286,176.755305,171.7572293,296.1302357,29613.02357
4426,0.48838753,20112.82742,185.6165646,389.1459591,174.4793613,17447.93613
4427,0.509882457,22396.25151,370.4868335,201.3688753,793.6776479,79367.76479
4428,1.420698076,75181.28228,234.7385795,144.6370791,427.623028,42762.3028
4429,0.733234365,39171.40699,367.7911148,260.07563,654.6446253,65464.46253
4430,1.698979036,92051.52208,84.73842682,78.13462601,146.9294561,14692.94561
4431,0.975163421,44553.76599,370.1778346,333.0946268,856.2029365,85620.29365
4432,1.249183355,27396.59973,250.457852,292.6559933,385.9759972,38597.59972
4433,1.153965727,50159.35518,154.0439735,68.76043572,341.5394832,34153.94832
4434,1.514218874,59346.18504,292.7111302,496.6758365,450.3726383,45037.26383
4435,1.671638911,57956.70863,543.2061505,237.3634452,962.1691106,96216.91106
4436,0.278939469,17580.21558,395.7561199,331.2707103,555.3259441,55532.59441
4437,1.316795782,39292.72493,418.4115934,462.8208388,612.3997967,61239.97967
4438,0.562958286,26562.85111,288.9818807,312.9383211,413.0625581,41306.25581
4439,0.883552763,30709.46164,228.5885795,78.46956634,454.6326047,45463.26047
4440,1.191481745,36861.07201,606.3094968,465.8947659,1197.90239,119790.239
4441,0.832902174,28559.47223,468.6645402,355.5598161,940.8067942,94080.67942
4442,0.59495561,24074.50985,122.8111592,260.7635495,172.9641255,17296.41255
4443,0.788898468,39858.76829,333.0588025,237.4533009,657.7227355,65772.27355
4444,1.379659148,40994.02812,325.216924,298.398188,685.1064388,68510.64388
4445,1.716108979,64899.78196,234.1738062,162.0677941,456.3555779,45635.55779
4446,0.723522533,26659.5939,388.7436998,325.3035248,626.0866705,62608.66705
4447,1.633940737,105954.3876,289.0257774,236.0036625,450.5169894,45051.69894
4448,0.441821321,16103.06758,649.6668244,477.168176,1202.29652,120229.652
4449,1.143321913,30692.78495,186.9141431,118.3422143,399.2876508,39928.76508
4450,0.640007331,27277.60619,230.2810059,113.0456675,411.0784523,41107.84523
4451,1.235492129,42489.4254,279.2642453,288.7208532,508.7053789,50870.53789
4452,1.254283413,42566.71444,262.3985852,210.7304467,574.9625722,57496.25722
4453,0.768158083,42475.98656,272.7864432,125.2397688,524.6879405,52468.79405
4454,1.061440896,23063.16533,487.9723143,664.4064305,752.3466036,75234.66036
4455,1.367627284,62281.80553,527.0488388,123.9502323,1094.941029,109494.1029
4456,0.621491376,23199.08354,372.6052952,239.5017884,612.5430554,61254.30554
4457,0.689920432,17733.72244,260.9113467,221.9929166,418.5251215,41852.51215
4458,1.217069082,73846.39356,98.43796666,104.2884917,127.2112519,12721.12519
4459,0.872590425,19089.60806,342.1744441,372.2739147,316.9033655,31690.33655
4460,1.473424092,56560.30674,310.5232297,231.6615583,431.1608684,43116.08684
4461,1.82449706,60402.43025,202.9607764,290.9845263,324.3642283,32436.42283
4462,0.942096288,44036.89663,148.7447851,115.1923794,314.518594,31451.8594
4463,0.906246205,39165.45693,238.5470088,185.0986042,359.6561122,35965.61122
4464,0.9505471,56153.84138,306.9498475,203.3897922,565.701456,56570.1456
4465,1.072488534,39401.68974,241.9900358,206.0117523,459.9395728,45993.95728
4466,0.900140319,30205.88226,208.9639611,134.6744843,280.9291851,28092.91851
4467,0.9375109,42594.55801,483.0860407,132.6169277,631.255278,63125.5278
4468,1.203510543,43722.08655,131.5223519,229.2876915,170.1580873,17015.80873
4469,0.407319031,13070.85118,265.1989973,230.4510899,437.3616533,43736.16533
4470,0.869888522,45594.53599,312.456702,320.4975835,404.1588444,40415.88444
4471,0.643678623,34581.20661,294.3355991,170.5608607,548.7140478,54871.40478
4472,0.243865727,14031.45532,265.5730794,182.7566115,284.4748386,28447.48386
4473,0.828261325,27656.84399,284.5567346,95.8981022,322.9292094,32292.92094
4474,0.508890248,23147.60901,230.3228107,309.6565724,494.9192286,49491.92286
4475,0.712977319,18645.55092,273.404312,206.7084353,467.0510199,46705.10199
4476,1.003773989,57232.14049,336.2768008,144.5869851,317.8850614,31788.50614
4477,1.162325758,33712.10481,398.2556793,227.3389948,727.9841393,72798.41393
4478,0.706559755,22194.35729,136.6121051,177.6794995,227.5310381,22753.10381
4479,0.527016407,22988.21227,126.1954464,94.61244417,128.6191147,12861.91147
4480,0.857796063,50796.68038,479.4164993,179.0706173,742.4214412,74242.14412
4481,0.985164409,53316.83333,214.5745763,152.5144171,349.1171174,34911.71174
4482,0.692583511,37418.68211,371.7898306,242.3067588,476.1051841,47610.51841
4483,1.448328061,65255.70517,510.3681056,607.2117163,1039.306704,103930.6704
4484,0.870143601,33528.63376,433.586491,176.5613191,650.5060732,65050.60732
4485,0.824441532,34856.68927,328.9106902,368.845011,493.4015682,49340.15682
4486,0.822171741,28944.11801,443.2808998,421.727643,1002.384065,100238.4065
4487,1.518708078,72560.39328,311.2508449,220.4013129,603.6066954,60360.66954
4488,0.611125451,28709.30493,215.7707919,141.3569588,397.9700355,39797.00355
4489,1.719048035,63537.6025,289.8427634,237.2466417,340.886114,34088.6114
4490,0.584570835,26150.05706,220.8962206,117.6745264,271.5351912,27153.51912
4491,0.9465934,33190.5966,257.6386423,163.0863009,485.9756464,48597.56464
4492,1.055303979,26943.60405,313.2045733,288.8417288,445.8152917,44581.52917
4493,1.333049588,69996.10183,288.0515836,357.5316878,542.6283123,54262.83123
4494,0.408003052,13941.05059,126.8004736,247.175681,158.7172969,15871.72969
4495,1.197139718,40643.60998,220.5148879,328.8396566,226.6616989,22666.16989
4496,1.077808715,58961.83636,173.1781931,64.39560677,266.7956031,26679.56031
4497,0.644185698,25163.91489,233.7910231,151.8201299,250.4698574,25046.98574
4498,1.006814562,28647.82263,139.5609012,68.69497837,285.0601334,28506.01334
4499,0.998780114,23245.58865,152.4963592,214.9163233,188.0615915,18806.15915
4500,0.893835085,59842.08158,370.6385539,475.2680258,551.3997246,55139.97246
4501,1.28007672,30271.17471,206.8785009,268.8259003,258.005358,25800.5358
4502,0.938925008,41322.46583,121.8631114,194.9815862,143.5974549,14359.74549
4503,0.723180016,21550.05828,268.1544061,312.0121721,432.7293826,43272.93826
4504,0.893100049,38498.80999,201.7840169,336.5581333,338.8090042,33880.90042
4505,0.991029671,28739.57874,146.2017881,374.6323793,237.0672675,23706.72675
4506,0.878599306,38526.17289,243.9451133,191.6131306,442.0135505,44201.35505
4507,0.953316495,31963.07044,354.4205942,233.6956154,749.3239827,74932.39827
4508,0.686391767,14198.72028,214.6417626,60.64871706,470.7735536,47077.35536
4509,0.93618814,28004.32208,269.401869,244.7865212,366.1519649,36615.19649
4510,0.752699153,26763.41501,323.4416405,184.2663476,614.000799,61400.0799
4511,1.103963661,66705.65614,376.5236292,101.5230993,827.1554708,82715.54708
4512,1.819271631,109165.3467,300.9678057,121.2471307,648.9557772,64895.57772
4513,1.788435122,86075.3549,198.8844979,251.3590232,231.6952292,23169.52292
4514,1.130065782,65062.98562,295.4943089,275.668325,513.5102205,51351.02205
4515,0.558517859,33792.41335,343.3564269,288.0821475,536.9329352,53693.29352
4516,1.417352884,49548.36256,418.0194115,298.3827885,639.0018393,63900.18393
4517,0.487899076,16467.97971,206.8799647,74.82251933,319.1755714,31917.55714
4518,0.949242914,37037.55089,627.3145042,295.7220337,1201.370468,120137.0468
4519,0.863373689,23248.01453,448.0448329,244.7593767,487.2104446,48721.04446
4520,1.399850902,55518.26791,166.1202588,292.8263964,321.3641953,32136.41953
4521,0.330550715,12431.36915,417.411853,394.1961464,779.9177334,77991.77334
4522,0.645842067,38478.9314,248.8175406,140.7720363,376.2999823,37629.99823
4523,1.066009833,36337.48478,168.0377148,210.502581,265.3268455,26532.68455
4524,0.929531253,59979.28048,369.712174,238.6891464,606.7573116,60675.73116
4525,0.73532935,25118.31694,197.4898368,147.4887076,271.9240547,27192.40547
4526,0.97367974,49786.26509,382.1064609,378.4117682,588.680263,58868.0263
4527,1.168164562,34915.41993,473.0016876,163.8738748,977.2273762,97722.73762
4528,1.152809984,28290.14821,200.8402787,166.718238,420.6266512,42062.66512
4529,0.84178294,34271.86408,215.0773827,141.1600247,257.3167846,25731.67846
4530,0.881152952,39586.03482,279.5109598,309.7752848,393.0715973,39307.15973
4531,1.29242477,35166.36813,438.3618511,277.5679663,853.7651345,85376.51345
4532,0.870117643,51202.59684,415.0337061,456.26288,615.8880272,61588.80272
4533,1.363916795,71922.62861,331.9832382,283.5247146,805.5251803,80552.51803
4534,0.891927331,37077.47115,244.1573098,175.5384462,575.1358568,57513.58568
4535,1.268008821,60525.12698,264.2504958,345.6319678,367.0490904,36704.90904
4536,1.193253621,69777.10938,149.4743829,93.5195259,260.0801235,26008.01235
4537,1.322065066,47366.11599,396.3739736,159.5619903,560.4583904,56045.83904
4538,1.020126897,37507.69241,81.03356215,89.10676797,140.7513113,14075.13113
4539,0.543932792,28436.94839,379.7138013,503.4065346,667.2504865,66725.04865
4540,0.430371728,13077.21943,334.0310283,284.8416615,550.9779223,55097.79223
4541,0.490131247,14159.10396,301.259759,397.1603723,573.0859142,57308.59142
4542,1.1217361,22947.70264,183.1723945,149.7838897,200.975933,20097.5933
4543,0.766082029,20315.68178,467.7746781,246.3020357,1024.300737,102430.0737
4544,1.176944537,63888.24463,293.3869423,298.9404682,510.1055875,51010.55875
4545,0.954254351,19817.92504,195.1852698,127.379877,248.3757284,24837.57284
4546,0.589174758,25421.4417,220.0302148,200.9394333,414.9314742,41493.14742
4547,0.592427926,27880.97255,404.7248934,126.1194331,699.4504232,69945.04232
4548,0.770740851,26206.4626,303.2651816,297.9745939,421.9089598,42190.89598
4549,1.334489466,30939.22918,121.1562441,207.8295245,207.6936608,20769.36608
4550,1.152086634,18908.51001,273.5030277,106.4241905,527.1446492,52714.46492
4551,0.688650163,24202.22272,383.1078101,336.9689218,828.5537234,82855.37234
4552,0.878610298,33303.54631,498.5564047,453.435866,1046.612296,104661.2296
4553,1.044402799,45821.57751,502.5823049,331.3942597,894.0892638,89408.92638
4554,0.754013711,26036.23921,532.1567569,353.301013,1317.264488,131726.4488
4555,1.372123536,44839.42473,481.2612026,263.8216535,946.4999012,94649.99012
4556,0.846493139,29268.86592,447.2669416,333.3416308,479.5288284,47952.88284
